plate_id,ctrl_type,value_raw
PLT-B-PBM-IL6-ctrl,pos,10.46
PLT-B-PBM-TNF-ctrl,neg,98.13
PLT-B-PBM-TNF-ctrl,neg,99.84
PLT-B-PBM-TNF-ctrl,neg,96.49
PLT-B-PBM-TNF-ctrl,neg,98.35
PLT-B-PBM-TNF-ctrl,neg,99.69
PLT-B-PBM-TNF-ctrl,neg,100.79
PLT-B-PBM-TNF-ctrl,neg,103.01
PLT-B-PBM-TNF-ctrl,neg,99.05
PLT-B-PBM-TNF-ctrl,pos,10.03
PLT-B-PBM-TNF-ctrl,pos,8.51
PLT-B-PBM-TNF-ctrl,pos,10.27
PLT-B-PBM-TNF-ctrl,pos,9.27
PLT-B-PBM-TNF-ctrl,pos,9.75
PLT-B-PBM-TNF-ctrl,pos,10.38
PLT-B-PBM-TNF-ctrl,pos,10.41
PLT-B-PBM-TNF-ctrl,pos,8.84
PLT-B-PBM-C3a-ctrl,neg,99.46
PLT-B-PBM-C3a-ctrl,neg,100.18
PLT-B-PBM-C3a-ctrl,neg,103.14
PLT-B-PBM-C3a-ctrl,neg,101.62
PLT-B-PBM-C3a-ctrl,neg,99.85
PLT-B-PBM-C3a-ctrl,neg,98.27
PLT-B-PBM-C3a-ctrl,neg,98.54
PLT-B-PBM-C3a-ctrl,neg,101.9
PLT-B-PBM-C3a-ctrl,pos,8.73
PLT-B-PBM-C3a-ctrl,pos,11.92
PLT-B-PBM-C3a-ctrl,pos,9.97
PLT-B-PBM-C3a-ctrl,pos,8.9
PLT-B-PBM-C3a-ctrl,pos,10.15
PLT-B-PBM-C3a-ctrl,pos,9.36
PLT-B-PBM-C3a-ctrl,pos,9.66
PLT-B-PBM-C3a-ctrl,pos,8.79
PLT-B-PBM-C5a-ctrl,neg,99.83
PLT-B-PBM-C5a-ctrl,neg,97.97
PLT-B-PBM-C5a-ctrl,neg,97.78
PLT-B-PBM-C5a-ctrl,neg,98.69
PLT-B-PBM-C5a-ctrl,neg,98.59
PLT-B-PBM-C5a-ctrl,neg,96.03
PLT-B-PBM-C5a-ctrl,neg,100.23
PLT-B-PBM-C5a-ctrl,pos,9.72
PLT-B-PBM-C5a-ctrl,pos,9.25
PLT-B-PBM-C5a-ctrl,pos,9.75
PLT-B-PBM-C5a-ctrl,pos,10.04
PLT-B-PBM-TLR-ctrl,neg,99.97
PLT-B-PBM-TLR-ctrl,neg,99.0
PLT-B-PBM-TLR-ctrl,neg,97.28
PLT-B-PBM-TLR-ctrl,neg,97.13
PLT-B-PBM-TLR-ctrl,neg,100.31
PLT-B-PBM-TLR-ctrl,neg,99.53
PLT-B-PBM-TLR-ctrl,neg,99.5
PLT-B-PBM-TLR-ctrl,pos,9.0
PLT-B-PBM-TLR-ctrl,pos,9.72
PLT-B-PBM-TLR-ctrl,pos,11.36
PLT-B-PBM-TLR-ctrl,pos,10.05
PLT-B-PBM-TLR-ctrl,pos,9.86
PLT-B-PBM-TLR-ctrl,pos,10.56
PLT-B-PBM-TLR-ctrl,pos,8.36
PLT-C-PHH-Cel-ctrl,neg,101.93
PLT-C-PHH-Cel-ctrl,neg,100.78
PLT-C-PHH-Cel-ctrl,neg,101.3
PLT-C-PHH-Cel-ctrl,neg,102.27
PLT-C-PHH-Cel-ctrl,neg,99.38
PLT-C-PHH-Cel-ctrl,neg,102.21
PLT-C-PHH-Cel-ctrl,neg,99.69
PLT-C-PHH-Cel-ctrl,pos,8.88
PLT-C-PHH-Cel-ctrl,pos,9.74
PLT-C-PHH-Cel-ctrl,pos,10.3
PLT-C-PHH-Cel-ctrl,pos,9.77
PLT-C-PHH-Cel-ctrl,pos,10.1
PLT-C-PHH-Cel-ctrl,pos,10.81
PLT-C-PHH-Cel-ctrl,pos,11.19
PLT-C-PHH-LDH-ctrl,neg,102.82
PLT-C-PHH-LDH-ctrl,neg,99.31
PLT-C-PHH-LDH-ctrl,neg,100.88
PLT-C-PHH-LDH-ctrl,neg,95.71
PLT-C-PHH-LDH-ctrl,neg,96.84
PLT-C-PHH-LDH-ctrl,neg,101.0
PLT-C-PHH-LDH-ctrl,neg,101.31
PLT-C-PHH-LDH-ctrl,neg,99.23
PLT-C-PHH-LDH-ctrl,pos,9.51
PLT-C-PHH-LDH-ctrl,pos,9.72
PLT-C-PHH-LDH-ctrl,pos,10.15
PLT-C-PHH-LDH-ctrl,pos,8.15
PLT-C-PHH-LDH-ctrl,pos,10.03
PLT-C-PHH-LDH-ctrl,pos,10.2
PLT-C-PHH-LDH-ctrl,pos,9.9
PLT-C-PHH-ALT-ctrl,neg,99.0
PLT-C-PHH-ALT-ctrl,neg,99.22
PLT-C-PHH-ALT-ctrl,neg,99.4
PLT-C-PHH-ALT-ctrl,neg,104.33
PLT-C-PHH-ALT-ctrl,neg,100.63
PLT-C-PHH-ALT-ctrl,neg,100.08
PLT-C-PHH-ALT-ctrl,neg,97.48
PLT-C-PHH-ALT-ctrl,neg,97.53
PLT-C-PHH-ALT-ctrl,pos,9.83
PLT-C-PHH-ALT-ctrl,pos,10.9
PLT-C-PHH-ALT-ctrl,pos,9.87
PLT-C-PHH-ALT-ctrl,pos,9.4
PLT-C-PHH-ALT-ctrl,pos,8.61
PLT-C-PHH-ALT-ctrl,pos,9.8
PLT-C-PHH-Cas-ctrl,neg,100.13
PLT-C-PHH-Cas-ctrl,neg,98.81
PLT-C-PHH-Cas-ctrl,neg,98.22
PLT-C-PHH-Cas-ctrl,neg,96.88
PLT-C-PHH-Cas-ctrl,neg,99.27
PLT-C-PHH-Cas-ctrl,neg,98.25
PLT-C-PHH-Cas-ctrl,neg,101.93
PLT-C-PHH-Cas-ctrl,neg,101.03
PLT-C-PHH-Cas-ctrl,pos,9.61
PLT-C-PHH-Cas-ctrl,pos,10.42
PLT-C-PHH-Cas-ctrl,pos,9.91
PLT-C-PHH-Cas-ctrl,pos,9.78
PLT-C-PHH-Cas-ctrl,pos,9.96
PLT-C-PHH-Cas-ctrl,pos,11.42
PLT-C-PHH-Cas-ctrl,pos,9.76
PLT-C-PBM-IFN-ctrl,neg,99.92
PLT-C-PBM-IFN-ctrl,neg,96.29
PLT-C-PBM-IFN-ctrl,neg,99.06
PLT-C-PBM-IFN-ctrl,neg,101.99
PLT-C-PBM-IFN-ctrl,neg,98.43
PLT-C-PBM-IFN-ctrl,neg,97.46
PLT-C-PBM-IFN-ctrl,neg,98.45
PLT-C-PBM-IFN-ctrl,neg,98.78
PLT-C-PBM-IFN-ctrl,pos,10.3
PLT-C-PBM-IFN-ctrl,pos,10.02
PLT-C-PBM-IFN-ctrl,pos,9.5
PLT-C-PBM-IFN-ctrl,pos,9.38
PLT-C-PBM-IFN-ctrl,pos,10.35
PLT-C-PBM-IFN-ctrl,pos,11.27
PLT-C-PBM-IL6-ctrl,neg,97.75
PLT-C-PBM-IL6-ctrl,neg,101.18
PLT-C-PBM-IL6-ctrl,neg,102.0
PLT-C-PBM-IL6-ctrl,neg,99.79
PLT-C-PBM-IL6-ctrl,neg,98.06
PLT-C-PBM-IL6-ctrl,neg,98.95
PLT-C-PBM-IL6-ctrl,neg,99.04
PLT-C-PBM-IL6-ctrl,pos,10.45
PLT-C-PBM-IL6-ctrl,pos,10.2
PLT-C-PBM-IL6-ctrl,pos,9.74
PLT-C-PBM-IL6-ctrl,pos,9.7
PLT-C-PBM-IL6-ctrl,pos,8.43
PLT-C-PBM-IL6-ctrl,pos,11.28
PLT-C-PBM-IL6-ctrl,pos,8.33
PLT-C-PBM-IL6-ctrl,pos,10.34
PLT-C-PBM-TNF-ctrl,neg,102.84
PLT-C-PBM-TNF-ctrl,neg,100.28
PLT-C-PBM-TNF-ctrl,neg,98.06
PLT-C-PBM-TNF-ctrl,neg,95.93
PLT-C-PBM-TNF-ctrl,neg,101.42
PLT-C-PBM-TNF-ctrl,neg,102.53
PLT-C-PBM-TNF-ctrl,neg,100.79
PLT-C-PBM-TNF-ctrl,neg,96.58
PLT-C-PBM-TNF-ctrl,pos,9.61
PLT-C-PBM-TNF-ctrl,pos,11.55
PLT-C-PBM-TNF-ctrl,pos,10.63
PLT-C-PBM-TNF-ctrl,pos,10.46
PLT-C-PBM-TNF-ctrl,pos,9.96
PLT-C-PBM-C3a-ctrl,neg,96.48
PLT-C-PBM-C3a-ctrl,neg,100.93
PLT-C-PBM-C3a-ctrl,neg,102.62
PLT-C-PBM-C3a-ctrl,neg,97.54
PLT-C-PBM-C3a-ctrl,neg,100.03
PLT-C-PBM-C3a-ctrl,neg,100.88
PLT-C-PBM-C3a-ctrl,neg,98.77
PLT-C-PBM-C3a-ctrl,neg,99.32
PLT-C-PBM-C3a-ctrl,pos,9.21
PLT-C-PBM-C3a-ctrl,pos,9.98
PLT-C-PBM-C3a-ctrl,pos,9.68
PLT-C-PBM-C3a-ctrl,pos,9.72
PLT-C-PBM-C3a-ctrl,pos,9.57
PLT-C-PBM-C5a-ctrl,neg,98.89
PLT-C-PBM-C5a-ctrl,neg,99.2
PLT-C-PBM-C5a-ctrl,neg,100.55
PLT-C-PBM-C5a-ctrl,neg,98.78
PLT-C-PBM-C5a-ctrl,neg,99.06
PLT-C-PBM-C5a-ctrl,neg,99.69
PLT-C-PBM-C5a-ctrl,neg,100.18
PLT-C-PBM-C5a-ctrl,neg,101.2
PLT-C-PBM-C5a-ctrl,pos,10.47
PLT-C-PBM-C5a-ctrl,pos,8.8
PLT-C-PBM-C5a-ctrl,pos,11.13
PLT-C-PBM-C5a-ctrl,pos,9.73
PLT-C-PBM-C5a-ctrl,pos,9.28
PLT-C-PBM-C5a-ctrl,pos,11.59
PLT-C-PBM-C5a-ctrl,pos,11.89
PLT-C-PBM-TLR-ctrl,neg,96.67
PLT-C-PBM-TLR-ctrl,neg,96.32
PLT-C-PBM-TLR-ctrl,neg,95.87
PLT-C-PBM-TLR-ctrl,neg,101.23
PLT-C-PBM-TLR-ctrl,neg,97.34
PLT-C-PBM-TLR-ctrl,neg,99.49
PLT-C-PBM-TLR-ctrl,neg,101.78
PLT-C-PBM-TLR-ctrl,neg,100.93
PLT-C-PBM-TLR-ctrl,pos,10.33
PLT-C-PBM-TLR-ctrl,pos,10.97
PLT-C-PBM-TLR-ctrl,pos,9.0
PLT-C-PBM-TLR-ctrl,pos,9.78
PLT-C-PBM-TLR-ctrl,pos,9.88
PLT-C-PBM-TLR-ctrl,pos,8.79
PLT-D-PHH-Cel-ctrl,neg,100.84
PLT-D-PHH-Cel-ctrl,neg,95.08
PLT-D-PHH-Cel-ctrl,neg,99.33
PLT-D-PHH-Cel-ctrl,neg,99.59
PLT-D-PHH-Cel-ctrl,neg,97.47
PLT-D-PHH-Cel-ctrl,neg,98.74
PLT-D-PHH-Cel-ctrl,neg,103.05
PLT-D-PHH-Cel-ctrl,neg,100.37
PLT-D-PHH-Cel-ctrl,pos,8.94
PLT-D-PHH-Cel-ctrl,pos,9.81
PLT-D-PHH-Cel-ctrl,pos,8.03
PLT-D-PHH-Cel-ctrl,pos,9.0
PLT-D-PHH-Cel-ctrl,pos,8.37
PLT-D-PHH-LDH-ctrl,neg,97.93
PLT-D-PHH-LDH-ctrl,neg,100.76
PLT-D-PHH-LDH-ctrl,neg,99.46
PLT-D-PHH-LDH-ctrl,neg,100.89
PLT-D-PHH-LDH-ctrl,neg,99.04
PLT-D-PHH-LDH-ctrl,neg,101.01
PLT-D-PHH-LDH-ctrl,neg,98.95
PLT-D-PHH-LDH-ctrl,neg,99.84
PLT-D-PHH-LDH-ctrl,pos,10.22
PLT-D-PHH-LDH-ctrl,pos,9.6
PLT-D-PHH-LDH-ctrl,pos,9.9
PLT-D-PHH-LDH-ctrl,pos,10.41
PLT-D-PHH-LDH-ctrl,pos,9.94
PLT-D-PHH-ALT-ctrl,neg,98.7
PLT-D-PHH-ALT-ctrl,neg,100.63
PLT-D-PHH-ALT-ctrl,neg,97.71
PLT-D-PHH-ALT-ctrl,neg,98.35
PLT-D-PHH-ALT-ctrl,neg,96.44
PLT-D-PHH-ALT-ctrl,neg,95.89
PLT-D-PHH-ALT-ctrl,neg,99.05
PLT-D-PHH-ALT-ctrl,neg,100.9
PLT-D-PHH-ALT-ctrl,pos,10.93
PLT-D-PHH-ALT-ctrl,pos,9.69
PLT-D-PHH-ALT-ctrl,pos,8.3
PLT-D-PHH-ALT-ctrl,pos,10.28
PLT-D-PHH-ALT-ctrl,pos,9.14
PLT-D-PHH-ALT-ctrl,pos,8.17
PLT-D-PHH-Cas-ctrl,neg,101.93
PLT-D-PHH-Cas-ctrl,neg,98.72
PLT-D-PHH-Cas-ctrl,neg,101.58
PLT-D-PHH-Cas-ctrl,neg,102.89
PLT-D-PHH-Cas-ctrl,neg,100.36
PLT-D-PHH-Cas-ctrl,neg,99.91
PLT-D-PHH-Cas-ctrl,neg,99.8
PLT-D-PHH-Cas-ctrl,neg,99.06
PLT-D-PHH-Cas-ctrl,pos,10.9
PLT-D-PHH-Cas-ctrl,pos,9.91
PLT-D-PHH-Cas-ctrl,pos,8.26
PLT-D-PHH-Cas-ctrl,pos,10.71
PLT-D-PHH-Cas-ctrl,pos,10.67
PLT-D-PHH-Cas-ctrl,pos,9.07
PLT-D-PBM-IFN-ctrl,neg,95.09
PLT-D-PBM-IFN-ctrl,neg,101.22
PLT-D-PBM-IFN-ctrl,neg,101.97
PLT-D-PBM-IFN-ctrl,neg,102.27
PLT-D-PBM-IFN-ctrl,neg,99.52
PLT-D-PBM-IFN-ctrl,neg,100.88
PLT-D-PBM-IFN-ctrl,neg,100.42
PLT-D-PBM-IFN-ctrl,neg,97.05
PLT-D-PBM-IFN-ctrl,pos,10.6
PLT-D-PBM-IFN-ctrl,pos,11.11
PLT-D-PBM-IFN-ctrl,pos,10.55
PLT-D-PBM-IFN-ctrl,pos,10.59
PLT-D-PBM-IFN-ctrl,pos,11.04
PLT-D-PBM-IFN-ctrl,pos,10.93
PLT-D-PBM-IFN-ctrl,pos,10.82
PLT-D-PBM-IL6-ctrl,neg,98.96
PLT-D-PBM-IL6-ctrl,neg,98.11
PLT-D-PBM-IL6-ctrl,neg,97.48
PLT-D-PBM-IL6-ctrl,neg,101.58
PLT-D-PBM-IL6-ctrl,neg,100.47
PLT-D-PBM-IL6-ctrl,neg,100.05
PLT-D-PBM-IL6-ctrl,neg,97.89
PLT-D-PBM-IL6-ctrl,pos,12.06
PLT-D-PBM-IL6-ctrl,pos,9.34
PLT-D-PBM-IL6-ctrl,pos,10.8
PLT-D-PBM-IL6-ctrl,pos,10.03
PLT-D-PBM-IL6-ctrl,pos,9.35
PLT-D-PBM-IL6-ctrl,pos,10.65
PLT-D-PBM-TNF-ctrl,neg,97.3
PLT-D-PBM-TNF-ctrl,neg,98.03
PLT-D-PBM-TNF-ctrl,neg,102.31
PLT-D-PBM-TNF-ctrl,neg,102.69
PLT-D-PBM-TNF-ctrl,neg,98.76
PLT-D-PBM-TNF-ctrl,neg,100.35
PLT-D-PBM-TNF-ctrl,neg,99.84
PLT-D-PBM-TNF-ctrl,neg,102.35
PLT-D-PBM-TNF-ctrl,pos,9.57
PLT-D-PBM-TNF-ctrl,pos,9.7
PLT-D-PBM-TNF-ctrl,pos,11.07
PLT-D-PBM-TNF-ctrl,pos,9.2
PLT-D-PBM-TNF-ctrl,pos,9.6
PLT-D-PBM-TNF-ctrl,pos,10.11
PLT-D-PBM-TNF-ctrl,pos,11.22
PLT-D-PBM-TNF-ctrl,pos,9.05
PLT-D-PBM-C3a-ctrl,neg,101.82
PLT-D-PBM-C3a-ctrl,neg,98.9
PLT-D-PBM-C3a-ctrl,neg,101.04
PLT-D-PBM-C3a-ctrl,neg,102.94
PLT-D-PBM-C3a-ctrl,neg,101.33
PLT-D-PBM-C3a-ctrl,neg,102.69
PLT-D-PBM-C3a-ctrl,neg,102.7
PLT-D-PBM-C3a-ctrl,neg,97.56
PLT-D-PBM-C3a-ctrl,pos,10.58
PLT-D-PBM-C3a-ctrl,pos,9.49
PLT-D-PBM-C3a-ctrl,pos,9.77
PLT-D-PBM-C3a-ctrl,pos,11.4
PLT-D-PBM-C3a-ctrl,pos,9.56
PLT-D-PBM-C3a-ctrl,pos,8.59
PLT-D-PBM-C3a-ctrl,pos,8.84
PLT-D-PBM-C5a-ctrl,neg,100.17
PLT-D-PBM-C5a-ctrl,neg,98.36
PLT-D-PBM-C5a-ctrl,neg,98.02
PLT-D-PBM-C5a-ctrl,neg,101.64
PLT-D-PBM-C5a-ctrl,neg,100.0
PLT-D-PBM-C5a-ctrl,neg,95.99
PLT-D-PBM-C5a-ctrl,pos,9.62
PLT-D-PBM-C5a-ctrl,pos,11.22
PLT-D-PBM-C5a-ctrl,pos,9.87
PLT-D-PBM-C5a-ctrl,pos,9.58
PLT-D-PBM-C5a-ctrl,pos,8.8
PLT-D-PBM-C5a-ctrl,pos,9.55
PLT-D-PBM-C5a-ctrl,pos,9.07
PLT-D-PBM-C5a-ctrl,pos,10.34
PLT-D-PBM-TLR-ctrl,neg,104.22
PLT-D-PBM-TLR-ctrl,neg,100.83
PLT-D-PBM-TLR-ctrl,neg,101.34
PLT-D-PBM-TLR-ctrl,neg,104.53
PLT-D-PBM-TLR-ctrl,neg,100.56
PLT-D-PBM-TLR-ctrl,neg,102.3
PLT-D-PBM-TLR-ctrl,neg,100.96
PLT-D-PBM-TLR-ctrl,neg,100.93
PLT-D-PBM-TLR-ctrl,pos,9.23
PLT-D-PBM-TLR-ctrl,pos,9.1
PLT-D-PBM-TLR-ctrl,pos,9.59
PLT-D-PBM-TLR-ctrl,pos,10.71
PLT-D-PBM-TLR-ctrl,pos,10.67
PLT-D-PBM-TLR-ctrl,pos,11.07
PLT-D-PBM-TLR-ctrl,pos,9.99
PLT-D-PBM-TLR-ctrl,pos,10.43
PLT-E-PHH-Cel-ctrl,neg,98.18
PLT-E-PHH-Cel-ctrl,neg,98.22
PLT-E-PHH-Cel-ctrl,neg,98.95
PLT-E-PHH-Cel-ctrl,neg,98.47
PLT-E-PHH-Cel-ctrl,neg,102.01
PLT-E-PHH-Cel-ctrl,neg,99.54
PLT-E-PHH-Cel-ctrl,neg,103.99
PLT-E-PHH-Cel-ctrl,pos,10.28
PLT-E-PHH-Cel-ctrl,pos,10.93
PLT-E-PHH-Cel-ctrl,pos,9.74
PLT-E-PHH-Cel-ctrl,pos,9.25
PLT-E-PHH-Cel-ctrl,pos,9.97
PLT-E-PHH-Cel-ctrl,pos,8.4
PLT-E-PHH-Cel-ctrl,pos,10.81
PLT-E-PHH-LDH-ctrl,neg,102.2
PLT-E-PHH-LDH-ctrl,neg,103.77
PLT-E-PHH-LDH-ctrl,neg,101.28
PLT-E-PHH-LDH-ctrl,neg,100.52
PLT-E-PHH-LDH-ctrl,neg,101.16
PLT-E-PHH-LDH-ctrl,neg,98.89
PLT-E-PHH-LDH-ctrl,neg,101.73
PLT-E-PHH-LDH-ctrl,pos,10.21
PLT-E-PHH-LDH-ctrl,pos,10.93
PLT-E-PHH-LDH-ctrl,pos,9.22
PLT-E-PHH-LDH-ctrl,pos,8.61
PLT-E-PHH-LDH-ctrl,pos,8.56
PLT-E-PHH-LDH-ctrl,pos,9.51
PLT-E-PHH-ALT-ctrl,neg,101.49
PLT-E-PHH-ALT-ctrl,neg,102.04
PLT-E-PHH-ALT-ctrl,neg,99.34
PLT-E-PHH-ALT-ctrl,neg,104.3
PLT-E-PHH-ALT-ctrl,neg,100.71
PLT-E-PHH-ALT-ctrl,neg,99.94
PLT-E-PHH-ALT-ctrl,neg,98.32
PLT-E-PHH-ALT-ctrl,neg,99.59
PLT-E-PHH-ALT-ctrl,pos,11.46
PLT-E-PHH-ALT-ctrl,pos,9.69
PLT-E-PHH-ALT-ctrl,pos,10.54
PLT-E-PHH-ALT-ctrl,pos,9.1
PLT-E-PHH-ALT-ctrl,pos,11.75
PLT-E-PHH-ALT-ctrl,pos,9.05
PLT-E-PHH-Cas-ctrl,neg,102.78
PLT-E-PHH-Cas-ctrl,neg,99.71
PLT-E-PHH-Cas-ctrl,neg,95.64
PLT-E-PHH-Cas-ctrl,neg,102.24
PLT-E-PHH-Cas-ctrl,neg,101.27
PLT-E-PHH-Cas-ctrl,neg,100.51
PLT-E-PHH-Cas-ctrl,neg,100.05
PLT-E-PHH-Cas-ctrl,pos,9.49
PLT-E-PHH-Cas-ctrl,pos,9.76
PLT-E-PHH-Cas-ctrl,pos,11.02
PLT-E-PBM-IFN-ctrl,neg,102.01
PLT-E-PBM-IFN-ctrl,neg,93.67
PLT-E-PBM-IFN-ctrl,neg,95.51
PLT-E-PBM-IFN-ctrl,neg,99.98
PLT-E-PBM-IFN-ctrl,neg,99.67
PLT-E-PBM-IFN-ctrl,neg,100.04
PLT-E-PBM-IFN-ctrl,neg,102.5
PLT-E-PBM-IFN-ctrl,neg,102.4
PLT-E-PBM-IFN-ctrl,pos,10.14
PLT-E-PBM-IFN-ctrl,pos,8.78
PLT-E-PBM-IFN-ctrl,pos,9.02
PLT-E-PBM-IFN-ctrl,pos,10.33
PLT-E-PBM-IFN-ctrl,pos,9.03
PLT-E-PBM-IFN-ctrl,pos,10.53
PLT-E-PBM-IFN-ctrl,pos,8.6
PLT-E-PBM-IL6-ctrl,neg,101.88
PLT-E-PBM-IL6-ctrl,neg,100.47
PLT-E-PBM-IL6-ctrl,neg,97.69
PLT-E-PBM-IL6-ctrl,neg,101.78
PLT-E-PBM-IL6-ctrl,neg,96.2
PLT-E-PBM-IL6-ctrl,neg,92.97
PLT-E-PBM-IL6-ctrl,neg,101.4
PLT-E-PBM-IL6-ctrl,neg,100.89
PLT-E-PBM-IL6-ctrl,pos,10.3
PLT-E-PBM-IL6-ctrl,pos,11.11
PLT-E-PBM-IL6-ctrl,pos,9.98
PLT-E-PBM-IL6-ctrl,pos,9.7
PLT-E-PBM-IL6-ctrl,pos,10.64
PLT-E-PBM-IL6-ctrl,pos,9.43
PLT-E-PBM-IL6-ctrl,pos,9.81
PLT-E-PBM-TNF-ctrl,neg,95.53
PLT-E-PBM-TNF-ctrl,neg,102.46
PLT-E-PBM-TNF-ctrl,neg,100.75
PLT-E-PBM-TNF-ctrl,neg,98.27
PLT-E-PBM-TNF-ctrl,neg,101.47
PLT-E-PBM-TNF-ctrl,neg,98.81
PLT-E-PBM-TNF-ctrl,neg,99.53
PLT-E-PBM-TNF-ctrl,pos,10.81
PLT-E-PBM-TNF-ctrl,pos,9.62
PLT-E-PBM-TNF-ctrl,pos,10.52
PLT-E-PBM-TNF-ctrl,pos,9.96
PLT-E-PBM-TNF-ctrl,pos,10.86
PLT-E-PBM-C3a-ctrl,neg,98.51
PLT-E-PBM-C3a-ctrl,neg,101.2
PLT-E-PBM-C3a-ctrl,neg,99.38
PLT-E-PBM-C3a-ctrl,neg,101.99
PLT-E-PBM-C3a-ctrl,neg,95.53
PLT-E-PBM-C3a-ctrl,neg,98.53
PLT-E-PBM-C3a-ctrl,neg,100.91
PLT-E-PBM-C3a-ctrl,neg,100.88
PLT-E-PBM-C3a-ctrl,pos,9.08
PLT-E-PBM-C3a-ctrl,pos,9.38
PLT-E-PBM-C3a-ctrl,pos,11.85
PLT-E-PBM-C3a-ctrl,pos,8.99
PLT-E-PBM-C5a-ctrl,neg,101.19
PLT-E-PBM-C5a-ctrl,neg,100.35
PLT-E-PBM-C5a-ctrl,neg,99.42
PLT-E-PBM-C5a-ctrl,neg,104.01
PLT-E-PBM-C5a-ctrl,neg,99.62
PLT-E-PBM-C5a-ctrl,neg,100.3
PLT-E-PBM-C5a-ctrl,neg,96.7
PLT-E-PBM-C5a-ctrl,pos,9.49
PLT-E-PBM-C5a-ctrl,pos,10.39
PLT-E-PBM-C5a-ctrl,pos,9.38
PLT-E-PBM-C5a-ctrl,pos,10.04
PLT-E-PBM-C5a-ctrl,pos,9.51
PLT-E-PBM-C5a-ctrl,pos,9.12
PLT-E-PBM-C5a-ctrl,pos,9.09
PLT-E-PBM-TLR-ctrl,neg,100.81
PLT-E-PBM-TLR-ctrl,neg,98.08
PLT-E-PBM-TLR-ctrl,neg,100.43
PLT-E-PBM-TLR-ctrl,neg,100.94
PLT-E-PBM-TLR-ctrl,neg,100.21
PLT-E-PBM-TLR-ctrl,neg,99.21
PLT-E-PBM-TLR-ctrl,neg,99.9
PLT-E-PBM-TLR-ctrl,pos,9.09
PLT-E-PBM-TLR-ctrl,pos,10.49
PLT-E-PBM-TLR-ctrl,pos,8.85
PLT-E-PBM-TLR-ctrl,pos,10.55
PLT-E-PBM-TLR-ctrl,pos,10.23
PLT-E-PBM-TLR-ctrl,pos,9.61
PLT-E-PBM-TLR-ctrl,pos,8.63
PLT-A-PHH-Cel-ctrl,neg,100.76
PLT-A-PHH-Cel-ctrl,neg,99.4
PLT-A-PHH-Cel-ctrl,neg,94.77
PLT-A-PHH-Cel-ctrl,neg,99.22
PLT-A-PHH-Cel-ctrl,neg,96.61
PLT-A-PHH-Cel-ctrl,neg,97.54
PLT-A-PHH-Cel-ctrl,neg,99.5
PLT-A-PHH-Cel-ctrl,neg,99.85
PLT-A-PHH-Cel-ctrl,pos,9.33
PLT-A-PHH-Cel-ctrl,pos,10.42
PLT-A-PHH-Cel-ctrl,pos,9.91
PLT-A-PHH-Cel-ctrl,pos,10.96
PLT-A-PHH-Cel-ctrl,pos,8.28
PLT-A-PHH-Cel-ctrl,pos,11.04
PLT-A-PHH-LDH-ctrl,neg,102.66
PLT-A-PHH-LDH-ctrl,neg,100.99
PLT-A-PHH-LDH-ctrl,neg,98.89
PLT-A-PHH-LDH-ctrl,neg,99.71
PLT-A-PHH-LDH-ctrl,neg,98.88
PLT-A-PHH-LDH-ctrl,neg,100.52
PLT-A-PHH-LDH-ctrl,neg,101.97
PLT-A-PHH-LDH-ctrl,pos,10.68
PLT-A-PHH-LDH-ctrl,pos,11.02
PLT-A-PHH-LDH-ctrl,pos,11.2
PLT-A-PHH-LDH-ctrl,pos,9.06
PLT-A-PHH-LDH-ctrl,pos,10.57
PLT-A-PHH-LDH-ctrl,pos,8.95
PLT-A-PHH-ALT-ctrl,neg,99.47
PLT-A-PHH-ALT-ctrl,neg,98.82
PLT-A-PHH-ALT-ctrl,neg,100.02
PLT-A-PHH-ALT-ctrl,neg,99.91
PLT-A-PHH-ALT-ctrl,neg,101.25
PLT-A-PHH-ALT-ctrl,neg,95.32
PLT-A-PHH-ALT-ctrl,neg,98.53
PLT-A-PHH-ALT-ctrl,neg,97.98
PLT-A-PHH-ALT-ctrl,pos,9.6
PLT-A-PHH-ALT-ctrl,pos,8.8
PLT-A-PHH-ALT-ctrl,pos,9.69
PLT-A-PHH-ALT-ctrl,pos,10.36
PLT-A-PHH-ALT-ctrl,pos,9.8
PLT-A-PHH-ALT-ctrl,pos,8.65
PLT-A-PHH-Cas-ctrl,neg,99.84
PLT-A-PHH-Cas-ctrl,neg,98.5
PLT-A-PHH-Cas-ctrl,neg,96.53
PLT-A-PHH-Cas-ctrl,neg,99.66
PLT-A-PHH-Cas-ctrl,neg,98.48
PLT-A-PHH-Cas-ctrl,neg,101.62
PLT-A-PHH-Cas-ctrl,neg,101.03
PLT-A-PHH-Cas-ctrl,neg,103.89
PLT-A-PHH-Cas-ctrl,pos,10.09
PLT-A-PHH-Cas-ctrl,pos,9.71
PLT-A-PHH-Cas-ctrl,pos,11.37
PLT-A-PHH-Cas-ctrl,pos,10.01
PLT-A-PHH-Cas-ctrl,pos,9.48
PLT-A-PBM-IFN-ctrl,neg,101.27
PLT-A-PBM-IFN-ctrl,neg,98.59
PLT-A-PBM-IFN-ctrl,neg,97.93
PLT-A-PBM-IFN-ctrl,neg,101.52
PLT-A-PBM-IFN-ctrl,neg,99.15
PLT-A-PBM-IFN-ctrl,neg,98.32
PLT-A-PBM-IFN-ctrl,neg,101.62
