result_id,oligo_id,assay_system,endpoint,concentration_um,timepoint_h,replicate_bio,replicate_tech,batch_id,plate_id,cell_donor_id,value_raw,value_normalized,unit,plate_qc_pass,qc_flag,is_anchor
12892,OT-00036,PBMC,C5a,0.01,24,2,2,BATCH-A,PLT-A-PBM-C5a-0000,DONOR-02,10.808,10.808,% vehicle ctrl,True,pass,0
12893,OT-00036,PBMC,C5a,0.01,24,3,1,BATCH-A,PLT-A-PBM-C5a-0000,DONOR-03,10.425,10.425,% vehicle ctrl,True,pass,0
12894,OT-00036,PBMC,C5a,0.01,24,3,2,BATCH-A,PLT-A-PBM-C5a-0000,DONOR-03,15.004,15.004,% vehicle ctrl,True,pass,0
12895,OT-00036,PBMC,C5a,0.1,24,1,1,BATCH-A,PLT-A-PBM-C5a-0001,DONOR-01,9.592,9.592,% vehicle ctrl,True,pass,0
12896,OT-00036,PBMC,C5a,0.1,24,1,2,BATCH-A,PLT-A-PBM-C5a-0001,DONOR-01,15.39,15.39,% vehicle ctrl,True,pass,0
12897,OT-00036,PBMC,C5a,0.1,24,2,1,BATCH-A,PLT-A-PBM-C5a-0001,DONOR-02,10.518,10.518,% vehicle ctrl,True,pass,0
12898,OT-00036,PBMC,C5a,0.1,24,2,2,BATCH-A,PLT-A-PBM-C5a-0001,DONOR-02,11.087,11.087,% vehicle ctrl,True,pass,0
12899,OT-00036,PBMC,C5a,0.1,24,3,1,BATCH-A,PLT-A-PBM-C5a-0001,DONOR-03,11.616,11.616,% vehicle ctrl,True,pass,0
12900,OT-00036,PBMC,C5a,0.1,24,3,2,BATCH-A,PLT-A-PBM-C5a-0001,DONOR-03,7.608,7.608,% vehicle ctrl,True,pass,0
12901,OT-00036,PBMC,C5a,1.0,24,1,1,BATCH-A,PLT-A-PBM-C5a-0010,DONOR-01,11.968,11.968,% vehicle ctrl,True,pass,0
12902,OT-00036,PBMC,C5a,1.0,24,1,2,BATCH-A,PLT-A-PBM-C5a-0010,DONOR-01,8.553,8.553,% vehicle ctrl,True,pass,0
12903,OT-00036,PBMC,C5a,1.0,24,2,1,BATCH-A,PLT-A-PBM-C5a-0010,DONOR-02,8.21,8.21,% vehicle ctrl,True,pass,0
12904,OT-00036,PBMC,C5a,1.0,24,2,2,BATCH-A,PLT-A-PBM-C5a-0010,DONOR-02,8.064,8.064,% vehicle ctrl,True,pass,0
12905,OT-00036,PBMC,C5a,1.0,24,3,1,BATCH-A,PLT-A-PBM-C5a-0010,DONOR-03,9.723,9.723,% vehicle ctrl,True,pass,0
12906,OT-00036,PBMC,C5a,1.0,24,3,2,BATCH-A,PLT-A-PBM-C5a-0010,DONOR-03,15.059,15.059,% vehicle ctrl,True,pass,0
12907,OT-00036,PBMC,C5a,10.0,24,1,1,BATCH-A,PLT-A-PBM-C5a-0100,DONOR-01,10.999,10.999,% vehicle ctrl,True,pass,0
12908,OT-00036,PBMC,C5a,10.0,24,1,2,BATCH-A,PLT-A-PBM-C5a-0100,DONOR-01,14.431,14.431,% vehicle ctrl,True,pass,0
12909,OT-00036,PBMC,C5a,10.0,24,2,1,BATCH-A,PLT-A-PBM-C5a-0100,DONOR-02,16.933,16.933,% vehicle ctrl,True,pass,0
12910,OT-00036,PBMC,C5a,10.0,24,2,2,BATCH-A,PLT-A-PBM-C5a-0100,DONOR-02,12.527,12.527,% vehicle ctrl,True,pass,0
12911,OT-00036,PBMC,C5a,10.0,24,3,1,BATCH-A,PLT-A-PBM-C5a-0100,DONOR-03,13.469,13.469,% vehicle ctrl,True,pass,0
12912,OT-00036,PBMC,C5a,10.0,24,3,2,BATCH-A,PLT-A-PBM-C5a-0100,DONOR-03,17.572,17.572,% vehicle ctrl,True,pass,0
12913,OT-00036,PBMC,C5a,50.0,24,1,1,BATCH-A,PLT-A-PBM-C5a-0500,DONOR-01,38.221,38.221,% vehicle ctrl,True,pass,0
12914,OT-00036,PBMC,C5a,50.0,24,1,2,BATCH-A,PLT-A-PBM-C5a-0500,DONOR-01,36.76,36.76,% vehicle ctrl,True,pass,0
12915,OT-00036,PBMC,C5a,50.0,24,2,1,BATCH-A,PLT-A-PBM-C5a-0500,DONOR-02,37.968,37.968,% vehicle ctrl,True,pass,0
12916,OT-00036,PBMC,C5a,50.0,24,2,2,BATCH-A,PLT-A-PBM-C5a-0500,DONOR-02,41.185,41.185,% vehicle ctrl,True,pass,0
12917,OT-00036,PBMC,C5a,50.0,24,3,1,BATCH-A,PLT-A-PBM-C5a-0500,DONOR-03,33.667,33.667,% vehicle ctrl,True,pass,0
12918,OT-00036,PBMC,C5a,50.0,24,3,2,BATCH-A,PLT-A-PBM-C5a-0500,DONOR-03,34.747,34.747,% vehicle ctrl,True,pass,0
12919,OT-00036,PBMC,C5a,100.0,24,1,1,BATCH-A,PLT-A-PBM-C5a-1000,DONOR-01,40.595,40.595,% vehicle ctrl,True,pass,0
12920,OT-00036,PBMC,C5a,100.0,24,1,2,BATCH-A,PLT-A-PBM-C5a-1000,DONOR-01,42.752,42.752,% vehicle ctrl,True,pass,0
12921,OT-00036,PBMC,C5a,100.0,24,2,1,BATCH-A,PLT-A-PBM-C5a-1000,DONOR-02,42.473,42.473,% vehicle ctrl,True,pass,0
12922,OT-00036,PBMC,C5a,100.0,24,2,2,BATCH-A,PLT-A-PBM-C5a-1000,DONOR-02,40.433,40.433,% vehicle ctrl,True,pass,0
12923,OT-00036,PBMC,C5a,100.0,24,3,1,BATCH-A,PLT-A-PBM-C5a-1000,DONOR-03,43.305,43.305,% vehicle ctrl,True,pass,0
12924,OT-00036,PBMC,C5a,100.0,24,3,2,BATCH-A,PLT-A-PBM-C5a-1000,DONOR-03,42.113,42.113,% vehicle ctrl,True,pass,0
12925,OT-00036,PBMC,TLR9_activation,0.01,24,1,1,BATCH-A,PLT-A-PBM-TLR-0000,DONOR-01,4.048,4.048,% vehicle ctrl,True,pass,0
12926,OT-00036,PBMC,TLR9_activation,0.01,24,1,2,BATCH-A,PLT-A-PBM-TLR-0000,DONOR-01,4.047,4.047,% vehicle ctrl,True,pass,0
12927,OT-00036,PBMC,TLR9_activation,0.01,24,2,1,BATCH-A,PLT-A-PBM-TLR-0000,DONOR-02,1.501,1.501,% vehicle ctrl,True,pass,0
12928,OT-00036,PBMC,TLR9_activation,0.01,24,2,2,BATCH-A,PLT-A-PBM-TLR-0000,DONOR-02,0.0,0.0,% vehicle ctrl,True,pass,0
12929,OT-00036,PBMC,TLR9_activation,0.01,24,3,1,BATCH-A,PLT-A-PBM-TLR-0000,DONOR-03,0.0,0.0,% vehicle ctrl,True,pass,0
12930,OT-00036,PBMC,TLR9_activation,0.01,24,3,2,BATCH-A,PLT-A-PBM-TLR-0000,DONOR-03,2.858,2.858,% vehicle ctrl,True,pass,0
12931,OT-00036,PBMC,TLR9_activation,0.1,24,1,1,BATCH-A,PLT-A-PBM-TLR-0001,DONOR-01,0.0,0.0,% vehicle ctrl,True,pass,0
12932,OT-00036,PBMC,TLR9_activation,0.1,24,1,2,BATCH-A,PLT-A-PBM-TLR-0001,DONOR-01,0.0,0.0,% vehicle ctrl,True,pass,0
12933,OT-00036,PBMC,TLR9_activation,0.1,24,2,1,BATCH-A,PLT-A-PBM-TLR-0001,DONOR-02,0.843,0.843,% vehicle ctrl,True,pass,0
12934,OT-00036,PBMC,TLR9_activation,0.1,24,2,2,BATCH-A,PLT-A-PBM-TLR-0001,DONOR-02,4.783,4.783,% vehicle ctrl,True,pass,0
12935,OT-00036,PBMC,TLR9_activation,0.1,24,3,1,BATCH-A,PLT-A-PBM-TLR-0001,DONOR-03,0.0,0.0,% vehicle ctrl,True,pass,0
12936,OT-00036,PBMC,TLR9_activation,0.1,24,3,2,BATCH-A,PLT-A-PBM-TLR-0001,DONOR-03,0.0,0.0,% vehicle ctrl,True,pass,0
12937,OT-00036,PBMC,TLR9_activation,1.0,24,1,1,BATCH-A,PLT-A-PBM-TLR-0010,DONOR-01,0.0,0.0,% vehicle ctrl,True,pass,0
12938,OT-00036,PBMC,TLR9_activation,1.0,24,1,2,BATCH-A,PLT-A-PBM-TLR-0010,DONOR-01,1.627,1.627,% vehicle ctrl,True,pass,0
12939,OT-00036,PBMC,TLR9_activation,1.0,24,2,1,BATCH-A,PLT-A-PBM-TLR-0010,DONOR-02,0.0,0.0,% vehicle ctrl,True,pass,0
12940,OT-00036,PBMC,TLR9_activation,1.0,24,2,2,BATCH-A,PLT-A-PBM-TLR-0010,DONOR-02,0.0,0.0,% vehicle ctrl,True,pass,0
12941,OT-00036,PBMC,TLR9_activation,1.0,24,3,1,BATCH-A,PLT-A-PBM-TLR-0010,DONOR-03,0.776,0.776,% vehicle ctrl,True,pass,0
12942,OT-00036,PBMC,TLR9_activation,1.0,24,3,2,BATCH-A,PLT-A-PBM-TLR-0010,DONOR-03,2.583,2.583,% vehicle ctrl,True,pass,0
12943,OT-00036,PBMC,TLR9_activation,10.0,24,1,1,BATCH-A,PLT-A-PBM-TLR-0100,DONOR-01,16.686,16.686,% vehicle ctrl,True,pass,0
12944,OT-00036,PBMC,TLR9_activation,10.0,24,1,2,BATCH-A,PLT-A-PBM-TLR-0100,DONOR-01,15.853,15.853,% vehicle ctrl,True,pass,0
12945,OT-00036,PBMC,TLR9_activation,10.0,24,2,1,BATCH-A,PLT-A-PBM-TLR-0100,DONOR-02,16.234,16.234,% vehicle ctrl,True,pass,0
12946,OT-00036,PBMC,TLR9_activation,10.0,24,2,2,BATCH-A,PLT-A-PBM-TLR-0100,DONOR-02,16.448,16.448,% vehicle ctrl,True,pass,0
12947,OT-00036,PBMC,TLR9_activation,10.0,24,3,1,BATCH-A,PLT-A-PBM-TLR-0100,DONOR-03,20.459,20.459,% vehicle ctrl,True,pass,0
12948,OT-00036,PBMC,TLR9_activation,10.0,24,3,2,BATCH-A,PLT-A-PBM-TLR-0100,DONOR-03,15.926,15.926,% vehicle ctrl,True,pass,0
12949,OT-00036,PBMC,TLR9_activation,50.0,24,1,1,BATCH-A,PLT-A-PBM-TLR-0500,DONOR-01,64.511,64.511,% vehicle ctrl,True,pass,0
12950,OT-00036,PBMC,TLR9_activation,50.0,24,1,2,BATCH-A,PLT-A-PBM-TLR-0500,DONOR-01,63.012,63.012,% vehicle ctrl,True,pass,0
12951,OT-00036,PBMC,TLR9_activation,50.0,24,2,1,BATCH-A,PLT-A-PBM-TLR-0500,DONOR-02,63.898,63.898,% vehicle ctrl,True,pass,0
12952,OT-00036,PBMC,TLR9_activation,50.0,24,2,2,BATCH-A,PLT-A-PBM-TLR-0500,DONOR-02,62.817,62.817,% vehicle ctrl,True,pass,0
12953,OT-00036,PBMC,TLR9_activation,50.0,24,3,1,BATCH-A,PLT-A-PBM-TLR-0500,DONOR-03,60.235,60.235,% vehicle ctrl,True,pass,0
12954,OT-00036,PBMC,TLR9_activation,50.0,24,3,2,BATCH-A,PLT-A-PBM-TLR-0500,DONOR-03,66.515,66.515,% vehicle ctrl,True,pass,0
12955,OT-00036,PBMC,TLR9_activation,100.0,24,1,1,BATCH-A,PLT-A-PBM-TLR-1000,DONOR-01,73.558,73.558,% vehicle ctrl,True,pass,0
12956,OT-00036,PBMC,TLR9_activation,100.0,24,1,2,BATCH-A,PLT-A-PBM-TLR-1000,DONOR-01,68.918,68.918,% vehicle ctrl,True,pass,0
12957,OT-00036,PBMC,TLR9_activation,100.0,24,2,1,BATCH-A,PLT-A-PBM-TLR-1000,DONOR-02,72.718,72.718,% vehicle ctrl,True,pass,0
12958,OT-00036,PBMC,TLR9_activation,100.0,24,2,2,BATCH-A,PLT-A-PBM-TLR-1000,DONOR-02,66.881,66.881,% vehicle ctrl,True,pass,0
12959,OT-00036,PBMC,TLR9_activation,100.0,24,3,1,BATCH-A,PLT-A-PBM-TLR-1000,DONOR-03,66.137,66.137,% vehicle ctrl,True,pass,0
12960,OT-00036,PBMC,TLR9_activation,100.0,24,3,2,BATCH-A,PLT-A-PBM-TLR-1000,DONOR-03,69.412,69.412,% vehicle ctrl,True,pass,0
12961,OT-00037,PHH,Cell_viability_ATPLite,0.01,24,1,1,BATCH-B,PLT-B-PHH-Cel-0000,DONOR-01,2.939,2.939,% vehicle ctrl,True,pass,0
12962,OT-00037,PHH,Cell_viability_ATPLite,0.01,24,1,2,BATCH-B,PLT-B-PHH-Cel-0000,DONOR-01,0.574,0.574,% vehicle ctrl,True,pass,0
12963,OT-00037,PHH,Cell_viability_ATPLite,0.01,24,2,1,BATCH-B,PLT-B-PHH-Cel-0000,DONOR-02,3.304,3.304,% vehicle ctrl,True,pass,0
12964,OT-00037,PHH,Cell_viability_ATPLite,0.01,24,2,2,BATCH-B,PLT-B-PHH-Cel-0000,DONOR-02,1.424,1.424,% vehicle ctrl,True,pass,0
12965,OT-00037,PHH,Cell_viability_ATPLite,0.01,24,3,1,BATCH-B,PLT-B-PHH-Cel-0000,DONOR-03,0.0,0.0,% vehicle ctrl,True,pass,0
12966,OT-00037,PHH,Cell_viability_ATPLite,0.01,24,3,2,BATCH-B,PLT-B-PHH-Cel-0000,DONOR-03,0.0,0.0,% vehicle ctrl,True,pass,0
12967,OT-00037,PHH,Cell_viability_ATPLite,0.1,24,1,1,BATCH-B,PLT-B-PHH-Cel-0001,DONOR-01,2.672,2.672,% vehicle ctrl,True,pass,0
12968,OT-00037,PHH,Cell_viability_ATPLite,0.1,24,1,2,BATCH-B,PLT-B-PHH-Cel-0001,DONOR-01,0.0,0.0,% vehicle ctrl,True,pass,0
12969,OT-00037,PHH,Cell_viability_ATPLite,0.1,24,2,1,BATCH-B,PLT-B-PHH-Cel-0001,DONOR-02,1.357,1.357,% vehicle ctrl,True,pass,0
12970,OT-00037,PHH,Cell_viability_ATPLite,0.1,24,2,2,BATCH-B,PLT-B-PHH-Cel-0001,DONOR-02,0.128,0.128,% vehicle ctrl,True,pass,0
12971,OT-00037,PHH,Cell_viability_ATPLite,0.1,24,3,1,BATCH-B,PLT-B-PHH-Cel-0001,DONOR-03,5.845,5.845,% vehicle ctrl,True,pass,0
12972,OT-00037,PHH,Cell_viability_ATPLite,0.1,24,3,2,BATCH-B,PLT-B-PHH-Cel-0001,DONOR-03,3.312,3.312,% vehicle ctrl,True,pass,0
12973,OT-00037,PHH,Cell_viability_ATPLite,1.0,24,1,1,BATCH-B,PLT-B-PHH-Cel-0010,DONOR-01,0.0,0.0,% vehicle ctrl,True,pass,0
12974,OT-00037,PHH,Cell_viability_ATPLite,1.0,24,1,2,BATCH-B,PLT-B-PHH-Cel-0010,DONOR-01,2.843,2.843,% vehicle ctrl,True,pass,0
12975,OT-00037,PHH,Cell_viability_ATPLite,1.0,24,2,1,BATCH-B,PLT-B-PHH-Cel-0010,DONOR-02,0.077,0.077,% vehicle ctrl,True,pass,0
12976,OT-00037,PHH,Cell_viability_ATPLite,1.0,24,2,2,BATCH-B,PLT-B-PHH-Cel-0010,DONOR-02,1.146,1.146,% vehicle ctrl,True,pass,0
12977,OT-00037,PHH,Cell_viability_ATPLite,1.0,24,3,1,BATCH-B,PLT-B-PHH-Cel-0010,DONOR-03,0.108,0.108,% vehicle ctrl,True,pass,0
12978,OT-00037,PHH,Cell_viability_ATPLite,1.0,24,3,2,BATCH-B,PLT-B-PHH-Cel-0010,DONOR-03,6.268,6.268,% vehicle ctrl,True,pass,0
12979,OT-00037,PHH,Cell_viability_ATPLite,10.0,24,1,1,BATCH-B,PLT-B-PHH-Cel-0100,DONOR-01,9.418,9.418,% vehicle ctrl,True,pass,0
12980,OT-00037,PHH,Cell_viability_ATPLite,10.0,24,1,2,BATCH-B,PLT-B-PHH-Cel-0100,DONOR-01,2.681,2.681,% vehicle ctrl,True,pass,0
12981,OT-00037,PHH,Cell_viability_ATPLite,10.0,24,2,1,BATCH-B,PLT-B-PHH-Cel-0100,DONOR-02,7.972,7.972,% vehicle ctrl,True,pass,0
12982,OT-00037,PHH,Cell_viability_ATPLite,10.0,24,2,2,BATCH-B,PLT-B-PHH-Cel-0100,DONOR-02,3.143,3.143,% vehicle ctrl,True,pass,0
12983,OT-00037,PHH,Cell_viability_ATPLite,10.0,24,3,1,BATCH-B,PLT-B-PHH-Cel-0100,DONOR-03,2.472,2.472,% vehicle ctrl,True,pass,0
12984,OT-00037,PHH,Cell_viability_ATPLite,10.0,24,3,2,BATCH-B,PLT-B-PHH-Cel-0100,DONOR-03,5.084,5.084,% vehicle ctrl,True,pass,0
12985,OT-00037,PHH,Cell_viability_ATPLite,50.0,24,1,1,BATCH-B,PLT-B-PHH-Cel-0500,DONOR-01,32.703,32.703,% vehicle ctrl,True,pass,0
12986,OT-00037,PHH,Cell_viability_ATPLite,50.0,24,1,2,BATCH-B,PLT-B-PHH-Cel-0500,DONOR-01,31.843,31.843,% vehicle ctrl,True,pass,0
12987,OT-00037,PHH,Cell_viability_ATPLite,50.0,24,2,1,BATCH-B,PLT-B-PHH-Cel-0500,DONOR-02,29.123,29.123,% vehicle ctrl,True,pass,0
12988,OT-00037,PHH,Cell_viability_ATPLite,50.0,24,2,2,BATCH-B,PLT-B-PHH-Cel-0500,DONOR-02,35.154,35.154,% vehicle ctrl,True,pass,0
12989,OT-00037,PHH,Cell_viability_ATPLite,50.0,24,3,1,BATCH-B,PLT-B-PHH-Cel-0500,DONOR-03,31.706,31.706,% vehicle ctrl,True,pass,0
12990,OT-00037,PHH,Cell_viability_ATPLite,50.0,24,3,2,BATCH-B,PLT-B-PHH-Cel-0500,DONOR-03,32.79,32.79,% vehicle ctrl,True,pass,0
12991,OT-00037,PHH,Cell_viability_ATPLite,100.0,24,1,1,BATCH-B,PLT-B-PHH-Cel-1000,DONOR-01,40.848,40.848,% vehicle ctrl,True,pass,0
12992,OT-00037,PHH,Cell_viability_ATPLite,100.0,24,1,2,BATCH-B,PLT-B-PHH-Cel-1000,DONOR-01,37.206,37.206,% vehicle ctrl,True,pass,0
12993,OT-00037,PHH,Cell_viability_ATPLite,100.0,24,2,1,BATCH-B,PLT-B-PHH-Cel-1000,DONOR-02,33.374,33.374,% vehicle ctrl,True,pass,0
12994,OT-00037,PHH,Cell_viability_ATPLite,100.0,24,2,2,BATCH-B,PLT-B-PHH-Cel-1000,DONOR-02,40.712,40.712,% vehicle ctrl,True,pass,0
12995,OT-00037,PHH,Cell_viability_ATPLite,100.0,24,3,1,BATCH-B,PLT-B-PHH-Cel-1000,DONOR-03,38.58,38.58,% vehicle ctrl,True,pass,0
12996,OT-00037,PHH,Cell_viability_ATPLite,100.0,24,3,2,BATCH-B,PLT-B-PHH-Cel-1000,DONOR-03,39.382,39.382,% vehicle ctrl,True,pass,0
12997,OT-00037,PHH,LDH_release,0.01,24,1,1,BATCH-B,PLT-B-PHH-LDH-0000,DONOR-01,13.399,13.399,% vehicle ctrl,True,pass,0
12998,OT-00037,PHH,LDH_release,0.01,24,1,2,BATCH-B,PLT-B-PHH-LDH-0000,DONOR-01,20.44,20.44,% vehicle ctrl,True,pass,0
12999,OT-00037,PHH,LDH_release,0.01,24,2,1,BATCH-B,PLT-B-PHH-LDH-0000,DONOR-02,5.145,5.145,% vehicle ctrl,True,pass,0
13000,OT-00037,PHH,LDH_release,0.01,24,2,2,BATCH-B,PLT-B-PHH-LDH-0000,DONOR-02,12.118,12.118,% vehicle ctrl,True,pass,0
13001,OT-00037,PHH,LDH_release,0.01,24,3,1,BATCH-B,PLT-B-PHH-LDH-0000,DONOR-03,13.033,13.033,% vehicle ctrl,True,pass,0
13002,OT-00037,PHH,LDH_release,0.01,24,3,2,BATCH-B,PLT-B-PHH-LDH-0000,DONOR-03,10.426,10.426,% vehicle ctrl,True,pass,0
13003,OT-00037,PHH,LDH_release,0.1,24,1,1,BATCH-B,PLT-B-PHH-LDH-0001,DONOR-01,12.883,12.883,% vehicle ctrl,True,pass,0
13004,OT-00037,PHH,LDH_release,0.1,24,1,2,BATCH-B,PLT-B-PHH-LDH-0001,DONOR-01,13.069,13.069,% vehicle ctrl,True,pass,0
13005,OT-00037,PHH,LDH_release,0.1,24,2,1,BATCH-B,PLT-B-PHH-LDH-0001,DONOR-02,8.882,8.882,% vehicle ctrl,True,pass,0
13006,OT-00037,PHH,LDH_release,0.1,24,2,2,BATCH-B,PLT-B-PHH-LDH-0001,DONOR-02,15.678,15.678,% vehicle ctrl,True,pass,0
13007,OT-00037,PHH,LDH_release,0.1,24,3,1,BATCH-B,PLT-B-PHH-LDH-0001,DONOR-03,12.294,12.294,% vehicle ctrl,True,pass,0
13008,OT-00037,PHH,LDH_release,0.1,24,3,2,BATCH-B,PLT-B-PHH-LDH-0001,DONOR-03,10.209,10.209,% vehicle ctrl,True,pass,0
13009,OT-00037,PHH,LDH_release,1.0,24,1,1,BATCH-B,PLT-B-PHH-LDH-0010,DONOR-01,13.07,13.07,% vehicle ctrl,True,pass,0
13010,OT-00037,PHH,LDH_release,1.0,24,1,2,BATCH-B,PLT-B-PHH-LDH-0010,DONOR-01,16.153,16.153,% vehicle ctrl,True,pass,0
13011,OT-00037,PHH,LDH_release,1.0,24,2,1,BATCH-B,PLT-B-PHH-LDH-0010,DONOR-02,13.345,13.345,% vehicle ctrl,True,pass,0
13012,OT-00037,PHH,LDH_release,1.0,24,2,2,BATCH-B,PLT-B-PHH-LDH-0010,DONOR-02,10.522,10.522,% vehicle ctrl,True,pass,0
13013,OT-00037,PHH,LDH_release,1.0,24,3,1,BATCH-B,PLT-B-PHH-LDH-0010,DONOR-03,13.674,13.674,% vehicle ctrl,True,pass,0
13014,OT-00037,PHH,LDH_release,1.0,24,3,2,BATCH-B,PLT-B-PHH-LDH-0010,DONOR-03,19.657,19.657,% vehicle ctrl,True,pass,0
13015,OT-00037,PHH,LDH_release,10.0,24,1,1,BATCH-B,PLT-B-PHH-LDH-0100,DONOR-01,25.765,25.765,% vehicle ctrl,True,pass,0
13016,OT-00037,PHH,LDH_release,10.0,24,1,2,BATCH-B,PLT-B-PHH-LDH-0100,DONOR-01,24.348,24.348,% vehicle ctrl,True,pass,0
13017,OT-00037,PHH,LDH_release,10.0,24,2,1,BATCH-B,PLT-B-PHH-LDH-0100,DONOR-02,25.98,25.98,% vehicle ctrl,True,pass,0
13018,OT-00037,PHH,LDH_release,10.0,24,2,2,BATCH-B,PLT-B-PHH-LDH-0100,DONOR-02,25.751,25.751,% vehicle ctrl,True,pass,0
13019,OT-00037,PHH,LDH_release,10.0,24,3,1,BATCH-B,PLT-B-PHH-LDH-0100,DONOR-03,24.764,24.764,% vehicle ctrl,True,pass,0
13020,OT-00037,PHH,LDH_release,10.0,24,3,2,BATCH-B,PLT-B-PHH-LDH-0100,DONOR-03,23.363,23.363,% vehicle ctrl,True,pass,0
13021,OT-00037,PHH,LDH_release,50.0,24,1,1,BATCH-B,PLT-B-PHH-LDH-0500,DONOR-01,67.218,67.218,% vehicle ctrl,True,pass,0
13022,OT-00037,PHH,LDH_release,50.0,24,1,2,BATCH-B,PLT-B-PHH-LDH-0500,DONOR-01,67.215,67.215,% vehicle ctrl,True,pass,0
13023,OT-00037,PHH,LDH_release,50.0,24,2,1,BATCH-B,PLT-B-PHH-LDH-0500,DONOR-02,64.666,64.666,% vehicle ctrl,True,pass,0
13024,OT-00037,PHH,LDH_release,50.0,24,2,2,BATCH-B,PLT-B-PHH-LDH-0500,DONOR-02,60.567,60.567,% vehicle ctrl,True,pass,0
13025,OT-00037,PHH,LDH_release,50.0,24,3,1,BATCH-B,PLT-B-PHH-LDH-0500,DONOR-03,65.098,65.098,% vehicle ctrl,True,pass,0
13026,OT-00037,PHH,LDH_release,50.0,24,3,2,BATCH-B,PLT-B-PHH-LDH-0500,DONOR-03,65.535,65.535,% vehicle ctrl,True,pass,0
13027,OT-00037,PHH,LDH_release,100.0,24,1,1,BATCH-B,PLT-B-PHH-LDH-1000,DONOR-01,66.736,66.736,% vehicle ctrl,True,pass,0
13028,OT-00037,PHH,LDH_release,100.0,24,1,2,BATCH-B,PLT-B-PHH-LDH-1000,DONOR-01,70.455,70.455,% vehicle ctrl,True,pass,0
13029,OT-00037,PHH,LDH_release,100.0,24,2,1,BATCH-B,PLT-B-PHH-LDH-1000,DONOR-02,65.597,65.597,% vehicle ctrl,True,pass,0
13030,OT-00037,PHH,LDH_release,100.0,24,2,2,BATCH-B,PLT-B-PHH-LDH-1000,DONOR-02,74.742,74.742,% vehicle ctrl,True,pass,0
13031,OT-00037,PHH,LDH_release,100.0,24,3,1,BATCH-B,PLT-B-PHH-LDH-1000,DONOR-03,63.654,63.654,% vehicle ctrl,True,pass,0
13032,OT-00037,PHH,LDH_release,100.0,24,3,2,BATCH-B,PLT-B-PHH-LDH-1000,DONOR-03,71.461,71.461,% vehicle ctrl,True,pass,0
13033,OT-00037,PHH,ALT_secretion,0.01,24,1,1,BATCH-B,PLT-B-PHH-ALT-0000,DONOR-01,15.622,15.622,% vehicle ctrl,True,pass,0
13034,OT-00037,PHH,ALT_secretion,0.01,24,1,2,BATCH-B,PLT-B-PHH-ALT-0000,DONOR-01,8.836,8.836,% vehicle ctrl,True,pass,0
13035,OT-00037,PHH,ALT_secretion,0.01,24,2,1,BATCH-B,PLT-B-PHH-ALT-0000,DONOR-02,6.517,6.517,% vehicle ctrl,True,pass,0
13036,OT-00037,PHH,ALT_secretion,0.01,24,2,2,BATCH-B,PLT-B-PHH-ALT-0000,DONOR-02,5.378,5.378,% vehicle ctrl,True,pass,0
13037,OT-00037,PHH,ALT_secretion,0.01,24,3,1,BATCH-B,PLT-B-PHH-ALT-0000,DONOR-03,5.695,5.695,% vehicle ctrl,True,pass,0
13038,OT-00037,PHH,ALT_secretion,0.01,24,3,2,BATCH-B,PLT-B-PHH-ALT-0000,DONOR-03,14.932,14.932,% vehicle ctrl,True,pass,0
13039,OT-00037,PHH,ALT_secretion,0.1,24,1,1,BATCH-B,PLT-B-PHH-ALT-0001,DONOR-01,2.469,2.469,% vehicle ctrl,True,pass,0
13040,OT-00037,PHH,ALT_secretion,0.1,24,1,2,BATCH-B,PLT-B-PHH-ALT-0001,DONOR-01,10.677,10.677,% vehicle ctrl,True,pass,0
13041,OT-00037,PHH,ALT_secretion,0.1,24,2,1,BATCH-B,PLT-B-PHH-ALT-0001,DONOR-02,13.882,13.882,% vehicle ctrl,True,pass,0
13042,OT-00037,PHH,ALT_secretion,0.1,24,2,2,BATCH-B,PLT-B-PHH-ALT-0001,DONOR-02,8.539,8.539,% vehicle ctrl,True,pass,0
13043,OT-00037,PHH,ALT_secretion,0.1,24,3,1,BATCH-B,PLT-B-PHH-ALT-0001,DONOR-03,5.628,5.628,% vehicle ctrl,True,pass,0
13044,OT-00037,PHH,ALT_secretion,0.1,24,3,2,BATCH-B,PLT-B-PHH-ALT-0001,DONOR-03,10.196,10.196,% vehicle ctrl,True,pass,0
13045,OT-00037,PHH,ALT_secretion,1.0,24,1,1,BATCH-B,PLT-B-PHH-ALT-0010,DONOR-01,6.342,6.342,% vehicle ctrl,True,pass,0
13046,OT-00037,PHH,ALT_secretion,1.0,24,1,2,BATCH-B,PLT-B-PHH-ALT-0010,DONOR-01,7.165,7.165,% vehicle ctrl,True,pass,0
13047,OT-00037,PHH,ALT_secretion,1.0,24,2,1,BATCH-B,PLT-B-PHH-ALT-0010,DONOR-02,6.647,6.647,% vehicle ctrl,True,pass,0
13048,OT-00037,PHH,ALT_secretion,1.0,24,2,2,BATCH-B,PLT-B-PHH-ALT-0010,DONOR-02,6.485,6.485,% vehicle ctrl,True,pass,0
13049,OT-00037,PHH,ALT_secretion,1.0,24,3,1,BATCH-B,PLT-B-PHH-ALT-0010,DONOR-03,11.755,11.755,% vehicle ctrl,True,pass,0
13050,OT-00037,PHH,ALT_secretion,1.0,24,3,2,BATCH-B,PLT-B-PHH-ALT-0010,DONOR-03,8.192,8.192,% vehicle ctrl,True,pass,0
